"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IRL","PHARMAEXP","TOT","USD_CAP","A","1987",73.761,
"IRL","PHARMAEXP","TOT","USD_CAP","A","1988",79.719,
"IRL","PHARMAEXP","TOT","USD_CAP","A","1989",90.996,
"IRL","PHARMAEXP","TOT","USD_CAP","A","1990",95.985,
"IRL","PHARMAEXP","TOT","USD_CAP","A","1991",100.616,
"IRL","PHARMAEXP","TOT","USD_CAP","A","1992",109.21,
"IRL","PHARMAEXP","TOT","USD_CAP","A","1993",118.686,
"IRL","PHARMAEXP","TOT","USD_CAP","A","1994",125.781,
"IRL","PHARMAEXP","TOT","USD_CAP","A","1995",136.009,
"IRL","PHARMAEXP","TOT","USD_CAP","A","1996",152.629,
"IRL","PHARMAEXP","TOT","USD_CAP","A","1997",161.658,
"IRL","PHARMAEXP","TOT","USD_CAP","A","1998",184.321,
"IRL","PHARMAEXP","TOT","USD_CAP","A","1999",209.317,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2000",259.245,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2001",307.957,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2002",357.489,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2003",389.099,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2004",439.161,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2005",478.63,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2006",527.26,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2007",553.315,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2008",581.225,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2009",584.888,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2010",599.901,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2011",599.498,"B"
"IRL","PHARMAEXP","TOT","USD_CAP","A","2012",627.771,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2013",582.347,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2014",555.242,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2015",560.633,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2016",580.634,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2017",598.932,
"ITA","PHARMAEXP","TOT","PC_GDP","A","1988",1.539,
"ITA","PHARMAEXP","TOT","PC_GDP","A","1989",1.551,
"ITA","PHARMAEXP","TOT","PC_GDP","A","1990",1.503,
"ITA","PHARMAEXP","TOT","PC_GDP","A","1991",1.517,
"ITA","PHARMAEXP","TOT","PC_GDP","A","1992",1.529,
"ITA","PHARMAEXP","TOT","PC_GDP","A","1993",1.442,
"ITA","PHARMAEXP","TOT","PC_GDP","A","1994",1.395,
"ITA","PHARMAEXP","TOT","PC_GDP","A","1995",1.342,"B"
"ITA","PHARMAEXP","TOT","PC_GDP","A","1996",1.39,
"ITA","PHARMAEXP","TOT","PC_GDP","A","1997",1.458,
"ITA","PHARMAEXP","TOT","PC_GDP","A","1998",1.5,
"ITA","PHARMAEXP","TOT","PC_GDP","A","1999",1.554,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2000",1.604,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2001",1.703,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2002",1.726,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2003",1.679,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2004",1.719,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2005",1.703,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2006",1.702,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2007",1.633,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2008",1.643,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2009",1.702,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2010",1.679,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2011",1.638,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2012",1.484,"B"
"ITA","PHARMAEXP","TOT","PC_GDP","A","2013",1.52,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2014",1.527,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2015",1.596,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2016",1.555,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2017",1.544,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2018",1.545,"P"
"ITA","PHARMAEXP","TOT","USD_CAP","A","1988",242.625,
"ITA","PHARMAEXP","TOT","USD_CAP","A","1989",261.213,
"ITA","PHARMAEXP","TOT","USD_CAP","A","1990",272.732,
"ITA","PHARMAEXP","TOT","USD_CAP","A","1991",289.978,
"ITA","PHARMAEXP","TOT","USD_CAP","A","1992",301.094,
"ITA","PHARMAEXP","TOT","USD_CAP","A","1993",284.26,
"ITA","PHARMAEXP","TOT","USD_CAP","A","1994",283.96,
"ITA","PHARMAEXP","TOT","USD_CAP","A","1995",285.836,"B"
"ITA","PHARMAEXP","TOT","USD_CAP","A","1996",305.068,
"ITA","PHARMAEXP","TOT","USD_CAP","A","1997",333.063,
"ITA","PHARMAEXP","TOT","USD_CAP","A","1998",358.344,
"ITA","PHARMAEXP","TOT","USD_CAP","A","1999",381.619,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2000",429.367,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2001",471.439,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2002",501.305,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2003",489.346,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2004",514.698,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2005",510.092,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2006",535.317,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2007",539,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2008",562.602,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2009",558.421,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2010",581.852,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2011",574.551,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2012",515.437,"B"
"ITA","PHARMAEXP","TOT","USD_CAP","A","2013",524.428,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2014",521.108,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2015",555.657,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2016",571.51,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2017",589.874,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2018",600.767,"P"
"JPN","PHARMAEXP","TOT","PC_GDP","A","1980",1.323,
"JPN","PHARMAEXP","TOT","PC_GDP","A","1984",1.239,
"JPN","PHARMAEXP","TOT","PC_GDP","A","1985",1.165,
"JPN","PHARMAEXP","TOT","PC_GDP","A","1986",1.212,
"JPN","PHARMAEXP","TOT","PC_GDP","A","1987",1.295,
"JPN","PHARMAEXP","TOT","PC_GDP","A","1988",1.26,
"JPN","PHARMAEXP","TOT","PC_GDP","A","1989",1.316,
"JPN","PHARMAEXP","TOT","PC_GDP","A","1990",1.233,
"JPN","PHARMAEXP","TOT","PC_GDP","A","1991",1.321,
"JPN","PHARMAEXP","TOT","PC_GDP","A","1992",1.326,
"JPN","PHARMAEXP","TOT","PC_GDP","A","1993",1.409,
"JPN","PHARMAEXP","TOT","PC_GDP","A","1994",1.386,
"JPN","PHARMAEXP","TOT","PC_GDP","A","1995",1.322,
"JPN","PHARMAEXP","TOT","PC_GDP","A","1996",1.288,
"JPN","PHARMAEXP","TOT","PC_GDP","A","1997",1.248,
"JPN","PHARMAEXP","TOT","PC_GDP","A","1998",1.187,
"JPN","PHARMAEXP","TOT","PC_GDP","A","1999",1.266,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2000",1.316,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2001",1.388,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2002",1.393,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2003",1.486,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2004",1.49,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2005",1.54,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2006",1.545,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2007",1.576,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2008",1.632,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2009",1.901,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2010",1.875,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2011",2.008,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2012",2.038,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2013",2.035,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2014",2.037,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2015",2.148,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2016",2.01,
"JPN","PHARMAEXP","TOT","USD_CAP","A","1980",112.896,
"JPN","PHARMAEXP","TOT","USD_CAP","A","1984",144.604,
"JPN","PHARMAEXP","TOT","USD_CAP","A","1985",146.536,
"JPN","PHARMAEXP","TOT","USD_CAP","A","1986",161.83,
"JPN","PHARMAEXP","TOT","USD_CAP","A","1987",185.125,
"JPN","PHARMAEXP","TOT","USD_CAP","A","1988",199.213,
"JPN","PHARMAEXP","TOT","USD_CAP","A","1989",227.077,
"JPN","PHARMAEXP","TOT","USD_CAP","A","1990",232.402,
"JPN","PHARMAEXP","TOT","USD_CAP","A","1991",265.738,
"JPN","PHARMAEXP","TOT","USD_CAP","A","1992",274.829,
"JPN","PHARMAEXP","TOT","USD_CAP","A","1993",295.372,
"JPN","PHARMAEXP","TOT","USD_CAP","A","1994",297.942,
"JPN","PHARMAEXP","TOT","USD_CAP","A","1995",296.304,
"JPN","PHARMAEXP","TOT","USD_CAP","A","1996",301.366,
"JPN","PHARMAEXP","TOT","USD_CAP","A","1997",297.607,
"JPN","PHARMAEXP","TOT","USD_CAP","A","1998",281.556,
"JPN","PHARMAEXP","TOT","USD_CAP","A","1999",302.756,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2000",340.659,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2001",366.395,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2002",384.942,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2003",428.968,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2004",448.731,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2005",489.158,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2006",506.504,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2007",536.992,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2008",557.041,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2009",624.098,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2010",648.898,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2011",707.419,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2012",749.96,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2013",812.268,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2014",813.859,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2015",891.393,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2016",837.996,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1970",0.551,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1971",0.459,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1972",0.428,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1973",0.366,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1974",0.316,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1975",0.487,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1976",0.502,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1977",0.463,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1978",0.514,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1979",0.676,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1980",0.743,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1981",0.789,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1982",0.78,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1983",0.757,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1984",0.711,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1985",0.723,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1986",0.696,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1987",0.679,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1988",0.699,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1989",0.817,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1990",0.796,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1991",0.765,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1992",0.772,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1993",0.776,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1994",0.769,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1995",0.786,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1996",0.835,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1997",0.829,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1998",0.837,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1999",0.885,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2000",0.978,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2001",1.224,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2002",1.199,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2003",1.321,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2004",1.32,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2005",1.367,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2006",1.484,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2007",1.49,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2008",1.515,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2009",1.608,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2010",1.603,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2011",1.592,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2012",1.57,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2013",1.526,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2014",1.532,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2015",1.523,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2016",1.565,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2017",1.587,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2018",1.676,"P"
"KOR","PHARMAEXP","TOT","USD_CAP","A","1970",4.092,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1971",3.734,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1972",3.863,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1973",3.965,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1974",3.937,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1975",6.693,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1976",8.195,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1977",8.787,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1978",11.433,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1979",17.405,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1980",19.815,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1981",23.735,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1982",26.539,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1983",30.215,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1984",32.339,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1985",36.198,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1986",40.201,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1987",45.36,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1988",54.117,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1989",69.496,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1990",77.175,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1991",82.295,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1992",88.871,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1993",96.554,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1994",104.09,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1995",117.71,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1996",132.614,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1997",137.825,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1998",129.866,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1999",148.675,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2000",177.479,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2001",231.57,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2002",247.766,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2003",281.444,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2004",299.522,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2005",322.728,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2006",368.514,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2007",399.707,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2008",417.751,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2009",448.077,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2010",486.841,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2011",499.87,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2012",507.333,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2013",495.267,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2014",502.003,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2015",537.756,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2016",572.034,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2017",599.21,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2018",660.074,"P"
"LUX","PHARMAEXP","TOT","PC_GDP","A","1970",0.587,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1971",0.653,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1972",0.63,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1973",0.606,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1974",0.576,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1975",0.683,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1976",0.685,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1977",0.695,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1978",0.729,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1979",0.726,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1980",0.723,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1981",0.747,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1982",0.704,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1983",0.683,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1984",0.688,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1985",0.73,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1986",0.737,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1987",0.791,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1988",0.786,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1989",0.774,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1990",0.766,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1991",0.738,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1994",0.624,"B"
"LUX","PHARMAEXP","TOT","PC_GDP","A","1995",0.642,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1996",0.616,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1997",0.664,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1998",0.668,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1999",0.661,
"LUX","PHARMAEXP","TOT","PC_GDP","A","2000",0.651,"B"
"LUX","PHARMAEXP","TOT","PC_GDP","A","2001",0.702,
"LUX","PHARMAEXP","TOT","PC_GDP","A","2002",0.733,
"LUX","PHARMAEXP","TOT","PC_GDP","A","2003",0.764,
"LUX","PHARMAEXP","TOT","PC_GDP","A","2004",0.765,
"LUX","PHARMAEXP","TOT","PC_GDP","A","2005",0.733,
"LUX","PHARMAEXP","TOT","PC_GDP","A","2006",0.684,
"LUX","PHARMAEXP","TOT","PC_GDP","A","2007",0.665,
"LUX","PHARMAEXP","TOT","PC_GDP","A","2008",0.669,
"LUX","PHARMAEXP","TOT","PC_GDP","A","2009",0.724,
"LUX","PHARMAEXP","TOT","PC_GDP","A","2010",0.68,
"LUX","PHARMAEXP","TOT","PC_GDP","A","2011",0.543,"B"
"LUX","PHARMAEXP","TOT","PC_GDP","A","2012",0.563,
"LUX","PHARMAEXP","TOT","PC_GDP","A","2013",0.673,
"LUX","PHARMAEXP","TOT","PC_GDP","A","2014",0.636,
"LUX","PHARMAEXP","TOT","PC_GDP","A","2015",0.623,
"LUX","PHARMAEXP","TOT","PC_GDP","A","2016",0.62,
"LUX","PHARMAEXP","TOT","PC_GDP","A","2017",0.617,
"LUX","PHARMAEXP","TOT","USD_CAP","A","1995",252.243,
"LUX","PHARMAEXP","TOT","USD_CAP","A","1996",255.379,
"LUX","PHARMAEXP","TOT","USD_CAP","A","1997",286.845,
"LUX","PHARMAEXP","TOT","USD_CAP","A","1998",298.75,
"LUX","PHARMAEXP","TOT","USD_CAP","A","1999",338.318,
"LUX","PHARMAEXP","TOT","USD_CAP","A","2000",376.268,"B"
"LUX","PHARMAEXP","TOT","USD_CAP","A","2001",406.839,
"LUX","PHARMAEXP","TOT","USD_CAP","A","2002",462.209,
"LUX","PHARMAEXP","TOT","USD_CAP","A","2003",483.74,
"LUX","PHARMAEXP","TOT","USD_CAP","A","2004",497.341,
"LUX","PHARMAEXP","TOT","USD_CAP","A","2005",498.272,
"LUX","PHARMAEXP","TOT","USD_CAP","A","2006",525.158,
"LUX","PHARMAEXP","TOT","USD_CAP","A","2007",542.718,
"LUX","PHARMAEXP","TOT","USD_CAP","A","2008",555.407,
"LUX","PHARMAEXP","TOT","USD_CAP","A","2009",564.384,
"LUX","PHARMAEXP","TOT","USD_CAP","A","2010",543.608,
"LUX","PHARMAEXP","TOT","USD_CAP","A","2011",428.823,"B"
"LUX","PHARMAEXP","TOT","USD_CAP","A","2012",445.745,
"LUX","PHARMAEXP","TOT","USD_CAP","A","2013",564.513,
"LUX","PHARMAEXP","TOT","USD_CAP","A","2014",550.488,
"LUX","PHARMAEXP","TOT","USD_CAP","A","2015",548.158,
"LUX","PHARMAEXP","TOT","USD_CAP","A","2016",552.545,
"LUX","PHARMAEXP","TOT","USD_CAP","A","2017",556.22,
"MEX","PHARMAEXP","TOT","PC_GDP","A","1999",0.832,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2000",0.887,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2001",0.959,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2002",1.098,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2003",2.087,"B"
"MEX","PHARMAEXP","TOT","PC_GDP","A","2004",2.087,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2005",2.078,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2006",1.964,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2007",1.956,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2008",1.889,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2009",1.989,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2010",1.882,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2011",1.608,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2012",1.681,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2013",1.625,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2014",1.515,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2015",1.565,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2016",1.241,"B"
"MEX","PHARMAEXP","TOT","PC_GDP","A","2017",1.254,
"MEX","PHARMAEXP","TOT","USD_CAP","A","1999",88.193,
"MEX","PHARMAEXP","TOT","USD_CAP","A","2000",100.973,
"MEX","PHARMAEXP","TOT","USD_CAP","A","2001",110.626,
"MEX","PHARMAEXP","TOT","USD_CAP","A","2002",127.529,
"MEX","PHARMAEXP","TOT","USD_CAP","A","2003",242.818,"B"
"MEX","PHARMAEXP","TOT","USD_CAP","A","2004",264.753,
"MEX","PHARMAEXP","TOT","USD_CAP","A","2005",270.915,
"MEX","PHARMAEXP","TOT","USD_CAP","A","2006",282.052,
"MEX","PHARMAEXP","TOT","USD_CAP","A","2007",292.359,
"MEX","PHARMAEXP","TOT","USD_CAP","A","2008",295.853,
"MEX","PHARMAEXP","TOT","USD_CAP","A","2009",294.354,
"MEX","PHARMAEXP","TOT","USD_CAP","A","2010",291.963,
"MEX","PHARMAEXP","TOT","USD_CAP","A","2011",265.124,
"MEX","PHARMAEXP","TOT","USD_CAP","A","2012",288.845,
"MEX","PHARMAEXP","TOT","USD_CAP","A","2013",281.178,
"MEX","PHARMAEXP","TOT","USD_CAP","A","2014",271.151,
"MEX","PHARMAEXP","TOT","USD_CAP","A","2015",292.523,
"MEX","PHARMAEXP","TOT","USD_CAP","A","2016",242.16,"B"
"MEX","PHARMAEXP","TOT","USD_CAP","A","2017",251.123,
"NLD","PHARMAEXP","TOT","PC_GDP","A","1972",0.653,
"NLD","PHARMAEXP","TOT","PC_GDP","A","1973",0.629,
"NLD","PHARMAEXP","TOT","PC_GDP","A","1974",0.601,
"NLD","PHARMAEXP","TOT","PC_GDP","A","1975",0.609,
"NLD","PHARMAEXP","TOT","PC_GDP","A","1976",0.581,
"NLD","PHARMAEXP","TOT","PC_GDP","A","1977",0.568,
"NLD","PHARMAEXP","TOT","PC_GDP","A","1978",0.564,
"NLD","PHARMAEXP","TOT","PC_GDP","A","1979",0.559,
"NLD","PHARMAEXP","TOT","PC_GDP","A","1980",0.548,
"NLD","PHARMAEXP","TOT","PC_GDP","A","1981",0.553,
"NLD","PHARMAEXP","TOT","PC_GDP","A","1982",0.591,
"NLD","PHARMAEXP","TOT","PC_GDP","A","1983",0.584,
"NLD","PHARMAEXP","TOT","PC_GDP","A","1984",0.606,
"NLD","PHARMAEXP","TOT","PC_GDP","A","1985",0.628,
"NLD","PHARMAEXP","TOT","PC_GDP","A","1986",0.661,
"NLD","PHARMAEXP","TOT","PC_GDP","A","1987",0.701,
"NLD","PHARMAEXP","TOT","PC_GDP","A","1988",0.698,
"NLD","PHARMAEXP","TOT","PC_GDP","A","1989",0.682,
"NLD","PHARMAEXP","TOT","PC_GDP","A","1990",0.711,
"NLD","PHARMAEXP","TOT","PC_GDP","A","1991",0.727,
"NLD","PHARMAEXP","TOT","PC_GDP","A","1992",0.811,
"NLD","PHARMAEXP","TOT","PC_GDP","A","1993",0.861,
"NLD","PHARMAEXP","TOT","PC_GDP","A","1994",0.839,
"NLD","PHARMAEXP","TOT","PC_GDP","A","1995",0.847,
"NLD","PHARMAEXP","TOT","PC_GDP","A","1996",0.839,
"NLD","PHARMAEXP","TOT","PC_GDP","A","1997",0.808,
"NLD","PHARMAEXP","TOT","PC_GDP","A","1998",0.907,"B"
"NLD","PHARMAEXP","TOT","PC_GDP","A","1999",0.935,
"NLD","PHARMAEXP","TOT","PC_GDP","A","2000",0.927,
"NLD","PHARMAEXP","TOT","PC_GDP","A","2001",0.95,
"NLD","PHARMAEXP","TOT","PC_GDP","A","2002",0.988,
